ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,has_Turbo
45647578,706,394,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,115312,4,Automatic,Front,4,Left,Grey,12,False
45641157,5488,394,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,109798,4,Automatic,Front,4,Left,White,12,False
45431148,19444,585,TOYOTA,Prius,2013,Hatchback,False,Hybrid,1.8,138000,4,Automatic,Front,4,Left,Green,6,False
45769315,470,1017,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,35874,4,Automatic,4x4,4,Left,Black,12,False
45603205,21953,0,TOYOTA,Prius,2012,Hatchback,False,Hybrid,1.8,156800,4,Automatic,Front,4,Left,Silver,8,False
45764881,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.5,119379,6,Automatic,4x4,4,Left,Silver,12,False
45445273,16935,934,FORD,Fusion,2015,Sedan,False,Petrol,2.5,137600,4,Automatic,Front,4,Left,Black,8,False
44138970,25716,0,TOYOTA,Prius,2012,Hatchback,False,Plug-in Hybrid,1.8,134400,4,Variator,Front,4,Left,Silver,9,False
45803332,15681,891,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,276687,4,Automatic,Front,4,Left,Silver,4,False
45647934,8154,642,AUDI,Q5,2012,Jeep,True,Petrol,2.0,157464,4,Automatic,4x4,4,Left,Silver,0,False
45679924,10036,0,VOLKSWAGEN,Caddy,2007,Goods wagon,False,Diesel,2.0,210000,4,Manual,Front,5,Left,Blue,2,False
45336531,21639,0,VOLKSWAGEN,Golf TDI,2012,Sedan,True,Diesel,2.0,142000,4,Automatic,Front,4,Left,Grey,8,True
45804140,27946,707,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,93290,4,Automatic,Front,4,Left,Black,4,False
45769781,470,1017,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,35874,4,Automatic,4x4,4,Left,Black,12,False
45774429,8154,0,NISSAN,Tiida,2005,Sedan,False,Petrol,1.5,1111,4,Automatic,Front,4,Right,White,0,False
45805305,7527,0,MITSUBISHI,Colt,2003,Sedan,False,Petrol,1.5,140000,4,Automatic,4x4,4,Right,Black,0,False
45760475,2901,915,AUDI,A7,2014,Hatchback,True,Petrol,3.0,140507,6,Automatic,4x4,4,Left,Silver,0,False
45646642,3607,781,TOYOTA,Camry,2012,Sedan,True,Hybrid,2.5,156518,4,Automatic,Front,4,Left,White,12,False
45810258,28608,639,CHEVROLET,Malibu,2014,Sedan,True,Petrol,2.0,115131,4,Automatic,Front,4,Left,Black,4,False
44096638,18817,530,FORD,Fusion,2013,Sedan,False,Petrol,1.6,152000,4,Tiptronic,Front,4,Left,White,10,False
45659371,10349,0,MITSUBISHI,Pajero IO,2000,Jeep,False,Petrol,2.0,97000,4,Automatic,4x4,4,Left,Silver,2,False
45797391,10349,790,HYUNDAI,I30,2009,Hatchback,True,Diesel,1.6,75125,4,Automatic,Front,4,Left,Grey,4,False
45798318,18503,730,HYUNDAI,Elantra,2016,Sedan,True,LPG,1.6,33091,4,Automatic,Front,4,Left,Silver,4,False
45803252,10349,639,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,665558,4,Automatic,Front,4,Left,White,4,False
45731453,25763,777,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,273500,4,Automatic,Front,4,Left,Black,4,False
45759889,23521,0,BMW,530,2009,Sedan,True,Diesel,3.0,0,6,Tiptronic,Rear,4,Left,Black,12,True
45644960,549,1058,TOYOTA,Highlander,2012,Jeep,True,Hybrid,3.5,0,6,Automatic,4x4,4,Left,Grey,12,False
45796176,10036,843,TOYOTA,Prius,2008,Hatchback,False,Petrol,1.5,13000,4,Automatic,Front,4,Left,White,12,False
45792156,20071,890,KIA,Optima,2016,Sedan,True,Petrol,2.0,30088,4,Automatic,Front,4,Left,White,4,False
45812048,14500,0,NISSAN,Serena,2010,Minivan,True,Petrol,2.0,110415,4,Automatic,Front,4,Right,Carnelian red,2,False
45812992,3920,333,SUBARU,XV,2014,Jeep,True,Hybrid,2.0,123472,4,Automatic,4x4,4,Left,White,12,False
45790001,7837,1090,KIA,Sportage,2008,Jeep,True,Diesel,2.0,189330,4,Automatic,Front,4,Left,Black,4,False
45803143,6899,640,HYUNDAI,Sonata,2013,Sedan,True,LPG,2.0,68633,4,Automatic,Front,4,Left,Silver,4,False
45809142,18422,502,TOYOTA,Aqua,2013,Hatchback,True,Petrol,1.5,22878,4,Automatic,Front,4,Left,Silver,4,False
45812003,14113,0,OPEL,Zafira,2005,Minivan,False,Petrol,1.6,160000,4,Manual,Front,4,Left,Silver,2,False
45811040,14113,586,HYUNDAI,Elantra,2012,Sedan,False,Petrol,1.8,113600,4,Tiptronic,Front,4,Left,White,8,False
45802273,38574,934,HYUNDAI,H1,2015,Universal,True,LPG,2.5,132320,4,Automatic,Front,4,Left,Silver,4,False
45803301,6429,639,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,531500,4,Automatic,Front,4,Left,Orange,4,False
45649550,13172,0,MITSUBISHI,Delica,2000,Minivan,False,Petrol,3.0,204000,4,Automatic,4x4,5,Right,White,2,False
45806503,16308,463,TOYOTA,Prius,2018,Sedan,True,Hybrid,1.8,16566,4,Automatic,Front,4,Left,Red,12,False
45772619,23521,1058,TOYOTA,Highlander,2012,Jeep,True,Petrol,3.5,140966,6,Automatic,4x4,4,Left,Black,12,False
45774659,16935,779,VOLKSWAGEN,Passat,2013,Sedan,True,Petrol,2.5,84000,6,Tiptronic,Front,4,Left,White,12,False
45803190,13172,891,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,299337,4,Automatic,Front,4,Left,Orange,4,False
45748327,11917,0,HONDA,FIT,2011,Hatchback,False,Hybrid,1.3,121000,4,Variator,Front,4,Right,White,4,False
45803509,11604,639,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,496592,4,Automatic,Front,4,Left,Silver,4,False
45793517,7840,1094,CHEVROLET,Captiva,2008,Jeep,True,Diesel,2.0,54278,4,Automatic,Front,4,Left,White,4,False
45804193,41629,694,JAGUAR,XF,2014,Sedan,True,Diesel,2.2,75494,4,Automatic,Front,4,Left,White,4,False
45804494,39226,770,HYUNDAI,Tucson,2016,Jeep,True,Diesel,1.7,88230,4,Automatic,Front,4,Left,Blue,4,False
45805176,34836,877,HYUNDAI,Tucson,2017,Jeep,True,Diesel,1.7,100628,4,Automatic,Front,4,Left,Grey,4,False
44736991,14740,639,JEEP,Patriot Latitude,2014,Jeep,True,Petrol,2.0,66534,4,Automatic,4x4,4,Left,Black,8,False
45800752,6586,928,CHEVROLET,Kalos,2007,Hatchback,False,Petrol,1.4,126000,4,Manual,Front,2,Left,Blue,4,False
45792204,10349,640,KIA,Optima,2013,Sedan,True,Petrol,2.0,50338,4,Automatic,Front,4,Left,White,4,False
45755074,11447,1327,TOYOTA,Camry,2018,Sedan,True,Petrol,2.5,31904,4,Automatic,Front,4,Left,Blue,12,False
45787512,21953,0,TOYOTA,Prius,2012,Hatchback,True,Hybrid,1.8,198400,4,Variator,Front,4,Left,Grey,5,False
45786734,11760,0,AUDI,A4 Sline,2008,Sedan,True,Petrol,2.0,240000,4,Tiptronic,Front,4,Left,Blue,10,True
45781728,10976,781,VOLKSWAGEN,Jetta,2012,Sedan,True,Petrol,2.5,70000,5,Automatic,Front,4,Left,White,10,True
45810167,12861,790,CHEVROLET,Lacetti,2009,Sedan,True,Petrol,1.6,127938,4,Automatic,Front,4,Left,Black,4,False
45793366,7495,363,CHEVROLET,Spark,2012,Sedan,True,Petrol,1.0,144265,4,Automatic,Front,4,Left,Silver,4,False
44236145,33500,831,CHEVROLET,Malibu,2018,Sedan,True,Petrol,1.5,6500,4,Tiptronic,Front,4,Left,Grey,10,False
45801626,20005,583,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,115934,4,Automatic,Front,4,Left,Black,4,False
45742136,9095,420,CHEVROLET,Spark,2012,Hatchback,True,Petrol,1.2,100000,4,Tiptronic,Front,4,Left,Black,12,False
45761847,7840,0,NISSAN,March,2005,Hatchback,False,LPG,1.3,212000,4,Automatic,Front,4,Right,Black,2,False
44872415,22894,781,TOYOTA,Camry,2012,Sedan,False,Petrol,2.5,75000,4,Tiptronic,Front,4,Left,White,8,False
45730597,22298,1273,SSANGYONG,REXTON,2009,Jeep,True,Diesel,2.7,148654,4,Automatic,Front,4,Left,Black,4,False
45801597,20266,687,HYUNDAI,Elantra,2010,Sedan,True,Petrol,1.6,38193,4,Automatic,Front,4,Left,Silver,4,False
45789904,28225,0,TOYOTA,4Runner,2005,Jeep,False,Petrol,4.7,201500,8,Automatic,4x4,4,Left,Black,4,False
45807326,42965,1356,MERCEDES-BENZ,ML 550,2014,Jeep,True,Petrol,4.6,229966,8,Automatic,4x4,4,Left,Black,12,False
45804771,37229,770,HYUNDAI,Tucson,2016,Jeep,True,Diesel,1.7,100267,4,Automatic,Front,4,Left,White,4,False
45770832,19757,308,TOYOTA,Prius,2014,Hatchback,False,Hybrid,1.8,169600,4,Variator,Front,4,Left,Silver,8,False
45766837,2038,1172,HONDA,Pilot,2011,Jeep,True,Petrol,3.5,161602,6,Automatic,4x4,4,Left,Black,12,False
45793200,7840,790,CHEVROLET,Cruze,2009,Sedan,True,Petrol,1.6,52546,4,Automatic,Front,4,Left,Black,4,False
45785958,26657,690,CHEVROLET,Malibu LT,2016,Sedan,False,Petrol,1.5,112000,4,Tiptronic,Front,4,Left,White,12,True
45732375,46991,891,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,195933,4,Automatic,Front,4,Left,White,4,False
45759947,12544,0,MITSUBISHI,Delica,2000,Minivan,True,LPG,3.0,161000,6,Automatic,4x4,4,Right,White,2,False
45550302,43905,394,TOYOTA,Avalon,2014,Sedan,True,Hybrid,2.5,36700,4,Automatic,Front,4,Left,Grey,12,False
45762605,10976,0,MERCEDES-BENZ,E 270,2002,Sedan,True,Diesel,2.7,111111111,6,Tiptronic,Rear,4,Left,Silver,6,True
43099947,19287,738,CHEVROLET,Cruze LT,2017,Sedan,True,Petrol,1.4,21834,4,Automatic,Front,4,Left,Black,8,True
45816072,12231,0,FORD,Transit,2004,Microbus,False,Diesel,2.0,125000,4,Manual,Front,2,Left,Blue,4,False
45793108,5175,789,CHEVROLET,Cruze,2009,Sedan,True,Petrol,1.6,177839,4,Automatic,Front,4,Left,White,4,False
45811303,13172,382,CHEVROLET,Volt,2017,Hatchback,True,Hybrid,1.5,77222,4,Automatic,Front,4,Left,Silver,12,False
45731133,31414,777,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,208284,4,Automatic,Front,4,Left,Silver,4,False
45763967,15681,1811,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,275240,8,Automatic,4x4,4,Left,Silver,0,False
45705155,17249,0,BMW,X5,2004,Jeep,True,Diesel,3.0,317000,4,Tiptronic,4x4,4,Left,Beige,12,False
45762397,4391,900,KIA,Optima,2015,Sedan,True,Petrol,2.4,57960,4,Automatic,Front,4,Left,Silver,12,False
45074222,30420,0,HONDA,Ridgeline,2009,Pickup,True,Petrol,3.5,256000,6,Automatic,4x4,4,Left,White,6,False
45789486,12600,640,KIA,Optima,2013,Sedan,True,Petrol,2.0,0,4,Tiptronic,Front,4,Left,White,0,False
45758449,2117,1086,JEEP,Grand Cherokee,2012,Jeep,True,Petrol,3.6,237206,6,Automatic,Front,4,Left,Black,12,False
45565399,35752,891,HYUNDAI,Tucson,2016,Jeep,False,Petrol,2.0,31000,4,Tiptronic,Front,4,Left,Black,10,False
45765358,31675,1817,TOYOTA,Tacoma,2020,Sedan,True,Petrol,3.5,1669,6,Automatic,4x4,4,Left,Black,12,False
42367131,18817,586,TOYOTA,Prius V,2012,Hatchback,False,Hybrid,1.8,68846,4,Automatic,Front,4,Left,Red,8,False
45796996,30750,777,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,115474,4,Automatic,Front,4,Left,White,4,False
45810461,13996,642,CHEVROLET,Orlando,2012,Jeep,True,Diesel,2.0,229276,4,Automatic,Front,4,Left,Grey,4,False
45809055,8163,308,TOYOTA,Aqua,2015,Hatchback,True,Hybrid,1.5,127834,4,Automatic,Front,4,Left,Silver,4,False
45728681,36219,765,SSANGYONG,REXTON,2015,Jeep,True,Diesel,2.0,123303,4,Automatic,Front,4,Left,Black,4,False
45748851,3920,0,OPEL,Vectra,1998,Sedan,False,CNG,1.8,250000,4,Manual,Front,4,Left,White,4,False
45772347,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,True,Diesel,3.5,170429,6,Automatic,Rear,2,Left,Silver,12,False
45802893,40983,640,HYUNDAI,Santa FE,2013,Jeep,True,Diesel,2.0,95000,4,Automatic,Front,4,Left,Black,4,False
45773245,2666,521,CHEVROLET,Volt,2011,Hatchback,True,Hybrid,1.4,288778,4,Automatic,Front,4,Left,Black,0,False
37904919,100,0,LEXUS,GX 460,2011,Jeep,True,Petrol,4.6,170000,8,Tiptronic,4x4,4,Left,Black,12,False
45791913,10976,1228,OPEL,Vectra,2007,Universal,True,Diesel,1.9,128000,4,Manual,Front,4,Left,Grey,6,False
45779317,23521,639,BMW,328,2014,Sedan,True,Petrol,2.0,58173,4,Automatic,Rear,4,Left,Black,0,False
45757727,16935,353,LEXUS,CT 200h,2015,Hatchback,True,Hybrid,1.8,94949,4,Automatic,Front,4,Left,White,0,False
45805885,15994,586,TOYOTA,Prius,2012,Hatchback,False,Hybrid,1.8,212000,4,Variator,Front,4,Left,Black,9,False
45732584,42692,639,HYUNDAI,Santa FE,2014,Jeep,True,Diesel,2.0,157612,4,Automatic,Front,4,Left,Black,4,False
45771599,10000,0,MITSUBISHI,Pajero IO,2001,Jeep,False,Petrol,2.0,98000,4,Automatic,4x4,2,Left,Silver,4,False
45751236,19757,1820,HONDA,Odyssey,2019,Sedan,True,Petrol,3.5,13994,6,Automatic,Front,4,Left,Black,12,False
45725699,21000,650,CHEVROLET,Sonic,2016,Sedan,True,Petrol,1.4,78000,4,Tiptronic,Front,4,Left,White,10,False
45792422,8467,640,KIA,Optima,2013,Sedan,True,Petrol,2.0,61860,4,Automatic,Front,4,Left,Silver,4,False
45786836,14113,761,TOYOTA,Prius,2010,Hatchback,False,Hybrid,1.8,169600,4,Automatic,Front,4,Left,Silver,10,False
45801009,3763,0,OPEL,Astra,2001,Hatchback,False,Petrol,1.8,1000,4,Manual,Front,4,Right,Silver,6,False
45754674,9408,781,VOLKSWAGEN,Passat,2012,Sedan,True,Petrol,2.5,179200,6,Tiptronic,Front,4,Left,Carnelian red,8,False
45812527,2500,0,MERCEDES-BENZ,C 280,1998,Sedan,True,LPG,3.2,207917,6,Automatic,Rear,4,Left,Black,4,False
45472894,28225,629,NISSAN,Juke,2015,Jeep,True,Petrol,1.6,51000,4,Tiptronic,4x4,4,Left,Black,12,False
45624934,15994,1104,BMW,X5,2015,Jeep,True,Petrol,3.0,204461,6,Automatic,4x4,4,Left,White,0,False
45802459,9722,1018,HYUNDAI,Grandeur,2011,Sedan,True,LPG,3.0,42561,4,Automatic,Front,4,Left,Silver,4,False
45690404,21326,586,TOYOTA,Prius,2012,Sedan,True,Hybrid,1.8,118000,4,Automatic,Front,4,Left,Grey,12,False
45767364,392,585,TOYOTA,Prius,2013,Sedan,True,Hybrid,1.8,114526,4,Automatic,Front,4,Left,White,12,False
45688972,10976,649,HONDA,FIT,2010,Hatchback,False,Petrol,1.5,2000,4,Automatic,Front,4,Left,Blue,4,False
45805587,4704,0,MITSUBISHI,Galant,1997,Sedan,True,CNG,2.0,11111,4,Manual,Front,4,Left,Green,4,False
45764468,1568,1172,TOYOTA,Highlander,2011,Jeep,True,Hybrid,3.5,342622,6,Automatic,4x4,4,Left,Black,12,False
45744424,27284,640,BMW,328,2013,Sedan,True,Petrol,2.0,176000,4,Tiptronic,Rear,4,Left,Black,8,True
45343299,29793,584,MERCEDES-BENZ,C 180,2014,Sedan,True,Petrol,1.8,102400,4,Automatic,Rear,2,Left,Red,12,True
45651213,7527,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,True,Petrol,3.5,55403,6,Automatic,Rear,4,Left,Black,0,False
45779970,16935,0,BMW,X5,2004,Universal,True,Petrol,3.0,255000,6,Automatic,4x4,4,Left,Silver,8,False
45776658,8154,0,OPEL,Astra,2002,Hatchback,False,Petrol,1.8,190000,4,Manual,Front,4,Left,Silver,4,False
45760188,157,1363,LEXUS,GX 460,2012,Jeep,True,Petrol,4.6,189704,8,Automatic,4x4,4,Left,Grey,0,False
45770011,47,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,True,Petrol,2.0,43651,4,Automatic,Front,4,Left,Silver,0,False
45802371,22894,862,HYUNDAI,H1,2011,Minivan,True,Diesel,2.5,124444,4,Automatic,Front,4,Left,Yellow,4,False
45798542,19444,0,TOYOTA,Prius,2013,Hatchback,True,Hybrid,1.8,91200,4,Automatic,Front,4,Left,Blue,0,False
45772524,1098,1051,KIA,Optima,2016,Sedan,True,Petrol,2.4,134598,4,Automatic,Front,4,Left,Black,12,False
45239291,9095,642,FORD,Focus,2012,Hatchback,False,Petrol,2.0,139200,4,Automatic,Front,4,Left,Grey,10,False
43699983,18660,765,FORD,Fusion TITANIUM,2015,Sedan,True,Petrol,2.0,111694,4,Automatic,Front,4,Left,Pink,8,True
45797820,18826,531,HYUNDAI,Elantra,2012,Sedan,True,Petrol,1.6,120334,4,Automatic,Front,4,Left,Silver,4,False
45654359,1176,751,HYUNDAI,Sonata,2013,Sedan,True,Hybrid,2.4,216208,4,Automatic,Front,4,Left,Blue,0,False
45776956,18817,308,TOYOTA,Prius,2014,Hatchback,False,Hybrid,1.8,118856,4,Automatic,Front,4,Left,White,0,False
45759687,94,779,SUBARU,Forester,2013,Sedan,True,Petrol,2.5,74688,4,Automatic,4x4,4,Left,Silver,0,False
45810862,20385,645,TOYOTA,Prius V HIBRID,2011,Sedan,True,Hybrid,1.8,159000,4,Automatic,Front,4,Left,Silver,12,False
45744773,6743,761,DAEWOO,Lacetti,2010,Sedan,True,Petrol,1.8,71479,4,Automatic,Front,4,Left,Grey,4,False
45809390,11967,503,TOYOTA,Aqua,2012,Hatchback,True,Petrol,1.5,175200,4,Automatic,Front,4,Left,Silver,4,False
45809318,38762,784,HONDA,FIT,2017,Hatchback,True,Petrol,1.5,27428,4,Automatic,Front,4,Left,Red,4,False
44788253,42337,1327,TOYOTA,Camry SE,2018,Sedan,True,Petrol,2.5,30606,4,Automatic,Front,4,Left,Blue,10,False
45810515,18616,364,CHEVROLET,Orlando,2012,Jeep,True,Diesel,1.0,164745,4,Automatic,Front,4,Left,Grey,4,False
45650490,627,1624,TOYOTA,Highlander,2009,Sedan,True,Hybrid,3.5,297378,6,Automatic,4x4,4,Left,Black,12,False
45807635,6115,0,VOLKSWAGEN,Jetta,2000,Sedan,False,LPG,2.0,33000,4,Manual,Front,4,Left,Carnelian red,4,False
45803805,38157,1017,HYUNDAI,Tucson,2017,Jeep,True,Diesel,2.0,80000,4,Automatic,Front,4,Left,Grey,4,False
45786802,14740,0,MERCEDES-BENZ,E 270,2002,Sedan,True,Diesel,2.7,287000,5,Tiptronic,Rear,4,Left,Silver,10,True
45807603,12544,0,TOYOTA,Prius,2008,Sedan,False,Hybrid,1.5,224000,4,Automatic,Front,4,Left,Black,2,False
45682238,18503,1586,NISSAN,X-Terra,2010,Jeep,False,Petrol,4.0,190000,6,Automatic,4x4,4,Left,Grey,8,False
45766305,1333,289,FORD,Escape,2008,Jeep,True,Hybrid,0.4,349288,4,Automatic,Front,4,Left,Blue,0,False
45785638,16935,0,VOLKSWAGEN,Tiguan,2009,Jeep,False,Petrol,2.0,190000,4,Tiptronic,4x4,4,Left,Silver,8,True
45810379,14740,640,CHEVROLET,Malibu,2013,Sedan,True,Petrol,2.0,38194,4,Automatic,Front,4,Left,Black,4,False
45651305,941,1850,LEXUS,RX 400,2008,Jeep,True,Hybrid,3.5,364523,6,Automatic,4x4,4,Left,Black,12,False
45813218,11604,0,VOLVO,XC90 2.5turbo,2006,Jeep,True,Petrol,2.5,170000,6,Tiptronic,Front,4,Left,Silver,12,False
45782230,11469,0,TOYOTA,Prius,2006,Hatchback,False,Hybrid,1.5,376000,4,Variator,Front,4,Left,Silver,8,False
45765146,3763,259,CHEVROLET,Volt,2014,Hatchback,True,Hybrid,1.4,138491,4,Automatic,Front,4,Left,Black,0,False
45760112,470,645,LEXUS,CT 200h,2011,Hatchback,True,Hybrid,1.8,32974,4,Automatic,Front,4,Left,Silver,0,False
45732845,10663,765,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,280622,4,Automatic,Front,4,Left,Silver,4,False
45489179,11604,0,FORD,Transit,2002,Goods wagon,False,Diesel,2.4,111111,4,Manual,Rear,2,Left,White,2,True
45731803,20322,777,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,45433,4,Automatic,Front,4,Left,Yellow,4,False
45770136,157,1363,LEXUS,GX 460,2012,Jeep,True,Petrol,4.6,189704,8,Automatic,4x4,4,Left,Grey,0,False
45646660,3136,781,TOYOTA,Camry,2012,Sedan,True,Hybrid,2.5,159379,4,Automatic,Front,4,Left,White,12,False
45805868,2500,0,MERCEDES-BENZ,C 200 2.0,2004,Universal,True,CNG,2.0,223644,4,Tiptronic,Front,4,Right,White,4,False
45804837,28589,639,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,103755,4,Automatic,Front,4,Left,Black,4,False
45448318,8154,0,BMW,525,2002,Sedan,True,Petrol,2.5,230000,8,Tiptronic,Rear,4,Left,Black,8,False
45809459,15988,502,TOYOTA,Aqua,2013,Universal,True,Hybrid,1.5,44545,4,Automatic,Front,4,Left,Grey,4,False
45776514,6,0,MERCEDES-BENZ,200,1997,Sedan,False,CNG,2.3,111111,4,Automatic,Rear,4,Left,Brown,5,False
45807921,15367,0,HYUNDAI,Elantra,2010,Sedan,False,Petrol,1.8,230400,4,Tiptronic,Front,4,Left,Purple,4,False
45648025,3450,607,TOYOTA,Camry,2019,Sedan,True,Hybrid,2.5,9626,4,Automatic,Front,4,Left,Black,12,False
45656571,4391,308,TOYOTA,Prius,2014,Hatchback,True,Hybrid,1.8,151923,4,Automatic,Front,4,Left,White,12,False
45808490,5959,1171,JEEP,Cherokee,2015,Jeep,True,Petrol,3.2,79200,6,Automatic,Front,4,Left,Black,12,False
45804145,27654,707,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,142035,4,Automatic,Front,4,Left,Black,4,False
45782027,3763,0,OPEL,Astra,1997,Goods wagon,False,Petrol,1.6,2000000,4,Manual,Front,5,Left,Red,2,False
45806451,1254,836,HYUNDAI,Elantra,2010,Sedan,True,Petrol,2.0,291667,4,Automatic,Front,4,Left,Black,12,False
45758690,17405,738,CHEVROLET,Cruze,2017,Sedan,False,Petrol,1.4,44800,4,Automatic,Front,4,Left,Silver,12,True
45604925,18189,0,TOYOTA,Prius,2011,Hatchback,False,Hybrid,1.8,81000,6,Automatic,Front,4,Left,Silver,8,False
45766853,5175,1277,JEEP,Renegade,2018,Sedan,True,Petrol,2.4,80285,4,Automatic,Front,4,Left,Blue,12,False
45803784,38445,891,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,92487,4,Automatic,Front,4,Left,White,4,False
45765158,862,1399,MERCEDES-BENZ,E 350,2010,Sedan,True,Diesel,3.5,239224,6,Automatic,4x4,4,Left,Black,12,False
45801839,14834,687,HYUNDAI,Elantra,2010,Sedan,True,Petrol,1.6,101387,4,Automatic,Front,4,Left,Silver,4,False
45781568,12544,0,BMW,530,2006,Sedan,True,Petrol,3.0,264000,6,Tiptronic,Rear,4,Left,Black,10,False
45403839,13328,0,FORD,Focus SEL,2011,Sedan,False,Petrol,2.0,139200,4,Automatic,Front,4,Left,Red,8,False
45772924,706,503,HONDA,FIT,2012,Jeep,True,Petrol,1.5,277856,4,Automatic,Front,4,Left,White,0,False
44994621,13172,0,VOLKSWAGEN,CC,2010,Sedan,True,Petrol,2.0,0,4,Tiptronic,Rear,4,Left,White,4,False
45797490,43655,1249,HYUNDAI,H1,2017,Universal,True,Diesel,2.5,96117,4,Automatic,Front,4,Left,Silver,4,False
45664431,1019,917,BMW,X5,2013,Jeep,True,Diesel,3.0,137802,6,Automatic,4x4,4,Left,Black,0,False
45797199,15245,707,HYUNDAI,Genesis,2011,Coupe,True,Petrol,2.0,117492,4,Automatic,Front,4,Left,Grey,4,False
45802985,29420,640,HYUNDAI,Santa FE,2013,Jeep,True,Diesel,2.0,188000,4,Automatic,Front,4,Left,Grey,4,False
45642692,32929,1018,BMW,X5 35d,2011,Jeep,True,Diesel,3.0,145000,6,Tiptronic,4x4,4,Left,Black,12,True
45803123,18211,642,HYUNDAI,Sonata,2012,Sedan,True,LPG,2.0,150000,4,Automatic,Front,4,Left,Black,4,False
45809682,42880,749,HONDA,Civic,2014,Coupe,True,Petrol,2.4,83984,4,Automatic,Front,4,Left,Red,4,False
45769093,31047,1820,TOYOTA,Tacoma,2019,Sedan,True,Petrol,3.5,17542,6,Automatic,Rear,4,Left,Silver,12,False
45775033,14113,0,TOYOTA,RAV 4,2005,Jeep,False,Petrol,2.0,125000,4,Automatic,4x4,4,Right,White,6,False
45811419,2038,1058,TOYOTA,Camry,2012,Sedan,True,Petrol,3.5,159221,6,Automatic,Front,4,Left,White,12,False
45809643,13589,639,CHEVROLET,Cruze,2014,Sedan,True,Diesel,2.0,167691,4,Automatic,Front,4,Left,Silver,4,False
45726583,27654,639,SSANGYONG,Korando,2014,Jeep,True,Diesel,2.0,105821,4,Automatic,Front,4,Left,Grey,4,False
45766136,157,915,AUDI,A7,2014,Hatchback,True,Petrol,3.0,401128,6,Automatic,4x4,4,Left,Grey,0,False
45758118,15681,1811,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,275240,8,Automatic,4x4,4,Left,Silver,0,False
44511475,10036,531,FORD,Fiesta,2012,Hatchback,False,Petrol,1.6,107200,4,Automatic,Front,4,Left,Black,12,False
45786612,39201,397,LEXUS,CT 200h,2016,Hatchback,True,Hybrid,1.8,15000,4,Automatic,Front,4,Left,Black,0,False
45779799,17249,1202,HYUNDAI,Sonata,2017,Sedan,False,Petrol,2.4,0,4,Automatic,Front,4,Left,Grey,0,False
45760679,18817,0,TOYOTA,Prius,2010,Sedan,False,Hybrid,1.8,183300,4,Automatic,Front,4,Left,Blue,6,False
45804522,39750,917,JEEP,Grand Cherokee,2013,Sedan,True,Diesel,3.0,205989,4,Automatic,Front,4,Left,Grey,4,False
42854513,23521,1083,FORD,Mustang,2013,Coupe,False,Petrol,3.6,156192,6,Manual,Rear,2,Left,Blue,12,False
45732735,10036,639,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,417661,4,Automatic,Front,4,Left,Silver,4,False
44895188,20450,781,VOLKSWAGEN,Passat,2012,Sedan,True,Petrol,2.5,81115,4,Tiptronic,Front,4,Left,Black,12,False
45801439,11287,528,HYUNDAI,Accent,2014,Hatchback,True,Diesel,1.6,38624,4,Automatic,Front,4,Left,Silver,4,False
45656738,188,645,TOYOTA,Prius,2011,Hatchback,True,Hybrid,1.8,197328,4,Automatic,Front,4,Left,White,12,False
45730320,31744,730,SSANGYONG,Actyon,2016,Jeep,True,Petrol,1.6,121025,4,Automatic,Front,4,Left,Blue,4,False
45730845,43868,730,SSANGYONG,Actyon,2016,Jeep,True,Petrol,1.6,26000,4,Automatic,Front,4,Left,Blue,4,False
45260848,26030,259,CHEVROLET,Volt,2014,Hatchback,False,Plug-in Hybrid,1.4,70400,4,Automatic,Front,4,Left,White,8,False
